Date,Close/Last,Volume,Open,High,Low
07/12/2021,2.1498,37241,2.1527,2.1603,2.1164
07/09/2021,2.1552,36661,2.1281,2.1654,2.1117
07/08/2021,2.1204,47625,2.0849,2.1299,2.051
07/07/2021,2.0891,48610,2.1243,2.1505,2.062
07/06/2021,2.1049,58219,2.179,2.2101,2.0984
07/02/2021,2.1791,34014,2.1495,2.1841,2.1411
07/01/2021,2.1562,46229,2.1314,2.1867,2.1283
06/30/2021,2.1283,38800,2.134,2.148,2.1084
06/29/2021,2.1245,37530,2.122,2.1512,2.1015
06/28/2021,2.1208,48629,2.1496,2.1582,2.119
06/25/2021,2.1515,57922,2.166,2.178,2.0902
06/24/2021,2.165,52750,2.1635,2.1683,2.1344
06/23/2021,2.1624,57053,2.1551,2.1916,2.1503
06/22/2021,2.1544,51340,2.128,2.1609,2.1185
06/21/2021,2.1297,52323,2.0903,2.1327,2.0737
06/18/2021,2.0932,35039,2.0679,2.102,2.0432
06/17/2021,2.0668,42564,2.0944,2.1106,2.0376
06/16/2021,2.1034,42293,2.1129,2.1278,2.087
06/15/2021,2.1123,30713,2.1116,2.1267,2.1036
06/14/2021,2.1116,33463,2.1146,2.1422,2.1074
06/11/2021,2.1207,49701,2.1417,2.1528,2.0912
06/10/2021,2.1434,37223,2.1226,2.1451,2.101
06/09/2021,2.1295,34014,2.1344,2.1502,2.1186
06/08/2021,2.135,42629,2.1156,2.1404,2.092
06/07/2021,2.1156,35624,2.1134,2.1174,2.116
06/04/2021,2.1199,24674,2.1046,2.1216,2.1122
06/03/2021,2.1017,33652,2.1061,2.105,2.0906
06/02/2021,2.1071,38796,2.0775,2.1105,2.0907
06/01/2021,2.0715,59801,2.044,2.0809,2.0777
05/28/2021,2.0383,38200,2.0558,2.072,2.0335
05/27/2021,2.0552,39281,2.046,2.0588,2.0548
05/26/2021,2.0439,43854,2.0336,2.0485,2.018
05/25/2021,2.0339,41622,2.044,2.036,2.0264
05/24/2021,2.0412,40124,1.9918,2.0453,2.0197
05/21/2021,1.9876,47954,1.9585,2.0018,1.9471
05/20/2021,1.9635,45746,2.0048,1.9917,1.9544
05/19/2021,2.0051,44766,2.0466,2.0061,1.9973
05/18/2021,2.0544,39011,2.0592,2.0562,2.0458
05/17/2021,2.0586,29487,2.0355,2.0607,2.0574
05/14/2021,2.0362,40212,1.9997,2.0407,1.9857
05/13/2021,2.0009,60368,2.0669,2.069,1.9827
05/12/2021,2.0695,65858,2.0418,2.081,2.0311
05/11/2021,2.0432,58019,2.0164,2.0452,2.0382
05/10/2021,2.0166,72280,2.06,2.0776,1.9958
05/07/2021,2.0106,50049,1.9926,2.0122,2.0053
05/06/2021,1.9895,34369,1.9952,1.9973,1.9858
05/05/2021,2.0025,51848,2.0144,1.9963,1.9922
05/04/2021,1.9988,49940,1.9543,2.0012,1.9837
05/03/2021,1.9519,36514,1.9183,1.9551,1.9512
04/30/2021,1.9224,47517,1.9566,1.9259,1.9169
04/29/2021,1.9625,47484,1.9371,1.9605,1.9567
04/28/2021,1.9397,47548,1.9125,1.9526,1.9017
04/27/2021,1.9071,51999,1.8823,1.9156,1.88
04/26/2021,1.8808,52378,1.875,1.8823,1.8792
04/23/2021,1.8757,38885,1.8629,1.8851,1.8547
04/22/2021,1.8629,47337,1.8504,1.8684,1.8516
04/21/2021,1.8555,45538,1.8774,1.8668,1.8456
04/20/2021,1.882,49898,1.895,1.9174,1.8507
04/19/2021,1.8947,27206,1.8927,1.9047,1.8836
04/16/2021,1.8975,31209,1.8934,1.9109,1.8883
04/15/2021,1.9004,32468,1.8839,1.9009,1.8775
04/14/2021,1.892,36501,1.8256,1.8964,1.8249
04/13/2021,1.8145,38319,1.808,1.8247,1.8011
04/12/2021,1.808,42624,1.8073,1.8426,1.7877
04/09/2021,1.8076,35079,1.8079,1.8128,1.7882
04/08/2021,1.8098,31827,1.8052,1.8125,1.7845
04/07/2021,1.8079,37968,1.7911,1.8107,1.7618
04/06/2021,1.7941,35338,1.7741,1.7966,1.7888
04/05/2021,1.7724,30662,1.83,1.833,1.7487
04/01/2021,1.8316,38685,1.7745,1.8363,1.775
03/31/2021,1.7698,31397,1.7927,1.8086,1.7623
03/30/2021,1.7914,29972,1.8164,1.8272,1.7796
03/29/2021,1.8115,36210,1.8144,1.8152,1.8043
03/26/2021,1.8114,40364,1.7486,1.822,1.7473
03/25/2021,1.7496,45006,1.8206,1.8222,1.7322
03/24/2021,1.8265,47204,1.7357,1.8308,1.7335
03/23/2021,1.7502,48381,1.8241,1.8273,1.7315
03/22/2021,1.8303,45341,1.8256,1.8412,1.7965
03/19/2021,1.822,56656,1.775,1.8321,1.757
03/18/2021,1.7859,54770,1.899,1.9132,1.7459
03/17/2021,1.9068,46317,1.933,1.9427,1.8821
03/16/2021,1.9325,24499,1.9439,1.9467,1.912
03/15/2021,1.9474,29112,1.9658,1.9794,1.922
03/12/2021,1.9675,48893,1.9594,1.9801,1.9494
03/11/2021,1.9594,44462,1.9191,1.9645,1.908
03/10/2021,1.9173,56261,1.9,1.9278,1.8853
03/09/2021,1.9073,51750,1.9077,1.9362,1.8945
03/08/2021,1.9085,61319,1.954,1.9868,1.8988
03/05/2021,1.944,67919,1.902,1.953,1.8885
03/04/2021,1.896,67777,1.8297,1.9034,1.8941
03/03/2021,1.8357,60677,1.8064,1.8379,1.8277
03/02/2021,1.8081,48061,1.807,1.8253,1.8022
03/01/2021,1.8192,65420,1.8485,1.8157,1.8054
02/26/2021,1.8431,63073,1.8966,1.8469,1.8395
02/25/2021,1.8979,53755,1.904,1.9013,1.8909
02/24/2021,1.9,56496,1.8575,1.9044,1.8842
02/23/2021,1.8609,70762,1.8625,1.8855,1.8272
02/22/2021,1.8508,87425,1.8015,1.8681,1.8276
02/19/2021,1.8104,91676,1.8161,1.8311,1.7962
02/18/2021,1.8228,85103,1.8331,1.8248,1.8034
02/17/2021,1.8238,74827,1.8052,1.8374,1.825
02/16/2021,1.8144,97217,1.8141,1.818,1.8131
02/12/2021,1.7714,57188,1.7415,1.7778,1.7237
02/11/2021,1.7446,52468,1.7569,1.7609,1.7359
02/10/2021,1.761,48615,1.7597,1.7677,1.7473
02/09/2021,1.7567,43118,1.7501,1.7663,1.7341
02/08/2021,1.7478,44522,1.7149,1.753,1.7148
02/05/2021,1.7137,59728,1.7079,1.736,1.7079
02/04/2021,1.7005,43680,1.695,1.7115,1.6731
02/03/2021,1.6905,46728,1.6835,1.705,1.6779
02/02/2021,1.6746,62294,1.6474,1.6896,1.6444
02/01/2021,1.6469,69266,1.5949,1.6503,1.5845
01/29/2021,1.5984,54364,1.5948,1.635,1.5911
01/28/2021,1.601,52092,1.605,1.6313,1.5921
01/27/2021,1.6076,54705,1.6005,1.6207,1.5826
01/26/2021,1.5984,55215,1.5976,1.6084,1.5868
01/25/2021,1.5955,55112,1.5734,1.6011,1.5671
01/22/2021,1.5782,54380,1.6028,1.6033,1.5571
01/21/2021,1.6024,44657,1.5927,1.6042,1.5983
01/20/2021,1.6025,49277,1.599,1.6084,1.5892
01/19/2021,1.6002,54202,1.5858,1.6105,1.5793
01/15/2021,1.5942,41024,1.6215,1.6246,1.5743
01/14/2021,1.6205,39695,1.5992,1.6228,1.6151
01/13/2021,1.6002,35881,1.6031,1.6017,1.5911
01/12/2021,1.5967,42384,1.5735,1.6026,1.5956
01/11/2021,1.5735,52453,1.5855,1.5865,1.5525
01/08/2021,1.5795,51632,1.5405,1.5863,1.5379
01/07/2021,1.5381,50471,1.526,1.5501,1.5226
01/06/2021,1.5287,59537,1.5181,1.5279,1.5029
01/05/2021,1.5189,66116,1.4598,1.5247,1.5016
01/04/2021,1.462,63821,1.4828,1.4759,1.4522
12/31/2020,1.484,41849,1.4891,1.4914,1.4689
12/30/2020,1.4918,42206,1.49,1.5041,1.4767
12/29/2020,1.4877,38503,1.4819,1.5007,1.4809
12/28/2020,1.4798,43751,1.4908,1.5093,1.474
12/24/2020,1.4903,31485,1.4981,1.509,1.4782
12/23/2020,1.4979,55184,1.4591,1.5069,1.4442
12/22/2020,1.463,42317,1.478,1.4787,1.4469
